name	strand	Assay title	ontology_curie	biosample_name	biosample_type	biosample_life_stage	data_source	endedness	genetically_modified	nonzero_mean	output_type	gtex_tissue	histone_mark	transcription_factor
EFO:0002067 TF ChIP-seq ZBTB1 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB1	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8036295771598816	OutputType.CHIP_TF			ZBTB1
EFO:0002067 TF ChIP-seq ZBTB11	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	0.9554795026779175	OutputType.CHIP_TF			ZBTB11
EFO:0002067 TF ChIP-seq ZBTB11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB11	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7504832744598389	OutputType.CHIP_TF			ZBTB11
EFO:0002067 TF ChIP-seq ZBTB12 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB12	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7808088064193726	OutputType.CHIP_TF			ZBTB12
EFO:0002067 TF ChIP-seq ZBTB17 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB17	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7335343956947327	OutputType.CHIP_TF			ZBTB17
EFO:0002067 TF ChIP-seq ZBTB2	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7584373354911804	OutputType.CHIP_TF			ZBTB2
EFO:0002067 TF ChIP-seq ZBTB33	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7912142872810364	OutputType.CHIP_TF			ZBTB33
EFO:0002067 TF ChIP-seq ZBTB33 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB33	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7409558892250061	OutputType.CHIP_TF			ZBTB33
EFO:0002067 TF ChIP-seq ZBTB40	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.6905468106269836	OutputType.CHIP_TF			ZBTB40
EFO:0002067 TF ChIP-seq ZBTB40 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB40	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.6986982226371765	OutputType.CHIP_TF			ZBTB40
EFO:0002067 TF ChIP-seq ZBTB7A	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	1.208380937576294	OutputType.CHIP_TF			ZBTB7A
EFO:0002067 TF ChIP-seq ZBTB9 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB9	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7413772344589233	OutputType.CHIP_TF			ZBTB9
EFO:0002067 TF ChIP-seq ZC3H8	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7503007650375366	OutputType.CHIP_TF			ZC3H8
EFO:0002067 TF ChIP-seq ZEB2	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7449125051498413	OutputType.CHIP_TF			ZEB2
EFO:0002067 TF ChIP-seq ZFP36	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	1.143924593925476	OutputType.CHIP_TF			ZFP36
EFO:0002067 TF ChIP-seq ZFP91	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7139805555343628	OutputType.CHIP_TF			ZFP91
EFO:0002067 TF ChIP-seq ZFX genetically modified (insertion) using CRISPR targeting H. sapiens ZFX	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.6198107600212097	OutputType.CHIP_TF			ZFX
EFO:0002067 TF ChIP-seq ZKSCAN1	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	1.0362964868545532	OutputType.CHIP_TF			ZKSCAN1
EFO:0002067 TF ChIP-seq ZKSCAN8 genetically modified (insertion) using CRISPR targeting H. sapiens ZKSCAN8	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7075083255767822	OutputType.CHIP_TF			ZKSCAN8
EFO:0002067 TF ChIP-seq ZMIZ1	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	0.9531635642051697	OutputType.CHIP_TF			ZMIZ1
EFO:0002067 TF ChIP-seq ZMYM3	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	0.8098875880241394	OutputType.CHIP_TF			ZMYM3
EFO:0002067 TF ChIP-seq ZNF12 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF12	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8228415846824646	OutputType.CHIP_TF			ZNF12
EFO:0002067 TF ChIP-seq ZNF121 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF121	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7805959582328796	OutputType.CHIP_TF			ZNF121
EFO:0002067 TF ChIP-seq ZNF134 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF134	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7654262781143188	OutputType.CHIP_TF			ZNF134
EFO:0002067 TF ChIP-seq ZNF143 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF143	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7785401344299316	OutputType.CHIP_TF			ZNF143
EFO:0002067 TF ChIP-seq ZNF146 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF146	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	1.1091911792755127	OutputType.CHIP_TF			ZNF146
EFO:0002067 TF ChIP-seq ZNF148 stably expressing C-terminal eGFP-tagged ZNF148	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.727380096912384	OutputType.CHIP_TF			ZNF148
EFO:0002067 TF ChIP-seq ZNF175 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF175	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7586915493011475	OutputType.CHIP_TF			ZNF175
EFO:0002067 TF ChIP-seq ZNF184	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7603538632392883	OutputType.CHIP_TF			ZNF184
EFO:0002067 TF ChIP-seq ZNF197 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF197	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8466202616691589	OutputType.CHIP_TF			ZNF197
EFO:0002067 TF ChIP-seq ZNF239 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF239	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7505562901496887	OutputType.CHIP_TF			ZNF239
EFO:0002067 TF ChIP-seq ZNF24	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7610437273979187	OutputType.CHIP_TF			ZNF24
EFO:0002067 TF ChIP-seq ZNF24 stably expressing C-terminal eGFP-tagged ZNF24	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7622102499008179	OutputType.CHIP_TF			ZNF24
EFO:0002067 TF ChIP-seq ZNF263 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF263	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8663104176521301	OutputType.CHIP_TF			ZNF263
EFO:0002067 TF ChIP-seq ZNF274	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	0.8948808908462524	OutputType.CHIP_TF			ZNF274
EFO:0002067 TF ChIP-seq ZNF281 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF281	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7336156368255615	OutputType.CHIP_TF			ZNF281
EFO:0002067 TF ChIP-seq ZNF282	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7545889616012573	OutputType.CHIP_TF			ZNF282
EFO:0002067 TF ChIP-seq ZNF316	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7226758599281311	OutputType.CHIP_TF			ZNF316
EFO:0002067 TF ChIP-seq ZNF317 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF317	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7820757031440735	OutputType.CHIP_TF			ZNF317
EFO:0002067 TF ChIP-seq ZNF318	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.816116452217102	OutputType.CHIP_TF			ZNF318
EFO:0002067 TF ChIP-seq ZNF319 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF319	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7530524730682373	OutputType.CHIP_TF			ZNF319
EFO:0002067 TF ChIP-seq ZNF384	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	1.01952064037323	OutputType.CHIP_TF			ZNF384
EFO:0002067 TF ChIP-seq ZNF395 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF395	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.6599109172821045	OutputType.CHIP_TF			ZNF395
EFO:0002067 TF ChIP-seq ZNF407	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7549965381622314	OutputType.CHIP_TF			ZNF407
EFO:0002067 TF ChIP-seq ZNF431 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF431	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8988416790962219	OutputType.CHIP_TF			ZNF431
EFO:0002067 TF ChIP-seq ZNF507 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF507	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.8188410401344299	OutputType.CHIP_TF			ZNF507
EFO:0002067 TF ChIP-seq ZNF507 stably expressing C-terminal eGFP-tagged ZNF507	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7451781034469604	OutputType.CHIP_TF			ZNF507
EFO:0002067 TF ChIP-seq ZNF511 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF511	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.9621068239212036	OutputType.CHIP_TF			ZNF511
EFO:0002067 TF ChIP-seq ZNF512 stably expressing C-terminal eGFP-tagged ZNF512	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7735694050788879	OutputType.CHIP_TF			ZNF512
EFO:0002067 TF ChIP-seq ZNF584 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF584	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7588493227958679	OutputType.CHIP_TF			ZNF584
EFO:0002067 TF ChIP-seq ZNF589 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF589	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7043750882148743	OutputType.CHIP_TF			ZNF589
EFO:0002067 TF ChIP-seq ZNF592	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.6934133768081665	OutputType.CHIP_TF			ZNF592
EFO:0002067 TF ChIP-seq ZNF639	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7604506611824036	OutputType.CHIP_TF			ZNF639
EFO:0002067 TF ChIP-seq ZNF639 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF639	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7275359034538269	OutputType.CHIP_TF			ZNF639
EFO:0002067 TF ChIP-seq ZNF644 stably expressing C-terminal eGFP-tagged ZNF644	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7421042323112488	OutputType.CHIP_TF			ZNF644
EFO:0002067 TF ChIP-seq ZNF7 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF7	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.9929322600364685	OutputType.CHIP_TF			ZNF7
EFO:0002067 TF ChIP-seq ZNF740 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF740	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8395931124687195	OutputType.CHIP_TF			ZNF740
EFO:0002067 TF ChIP-seq ZNF740 stably expressing C-terminal eGFP-tagged ZNF740	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7609802484512329	OutputType.CHIP_TF			ZNF740
EFO:0002067 TF ChIP-seq ZNF766 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF766	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.6957311034202576	OutputType.CHIP_TF			ZNF766
EFO:0002067 TF ChIP-seq ZNF778 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF778	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	True	0.7747440338134766	OutputType.CHIP_TF			ZNF778
EFO:0002067 TF ChIP-seq ZNF83 stably expressing C-terminal eGFP-tagged ZNF83	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7454000115394592	OutputType.CHIP_TF			ZNF83
EFO:0002067 TF ChIP-seq ZSCAN29	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7692245244979858	OutputType.CHIP_TF			ZSCAN29
EFO:0002071 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002071	LNCAP	cell_line	adult	encode	paired	False	0.8256818056106567	OutputType.CHIP_TF			CTCF
EFO:0002074 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002074	PC-3	cell_line	adult	encode	single	False	0.7678418755531311	OutputType.CHIP_TF			CTCF
EFO:0002095 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002095	22Rv1	cell_line	unknown	encode	paired	False	0.8047417998313904	OutputType.CHIP_TF			CTCF
EFO:0002106 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002106	A673	cell_line	child	encode	single	False	0.9041909575462341	OutputType.CHIP_TF			CTCF
EFO:0002167 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002167	DOHH2	cell_line	adult	encode	single	False	0.9119095802307129	OutputType.CHIP_TF			CTCF
EFO:0002323 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002323	RWPE1	cell_line	adult	encode	paired	False	0.7968147397041321	OutputType.CHIP_TF			CTCF
EFO:0002324 TF ChIP-seq POLR2A	.	TF ChIP-seq	EFO:0002324	Raji	cell_line	child	encode	single	False	1.6285711526870728	OutputType.CHIP_TF			POLR2A
EFO:0002713 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002713	Panc1	cell_line	adult	encode	paired	False	0.6075640320777893	OutputType.CHIP_TF			CTCF
EFO:0002713 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	EFO:0002713	Panc1	cell_line	adult	encode	single	False	1.0583422183990479	OutputType.CHIP_TF			POLR2AphosphoS5
EFO:0002713 TF ChIP-seq REST	.	TF ChIP-seq	EFO:0002713	Panc1	cell_line	adult	encode	single	False	0.9162997603416443	OutputType.CHIP_TF			REST
EFO:0002713 TF ChIP-seq SIN3A	.	TF ChIP-seq	EFO:0002713	Panc1	cell_line	adult	encode	single	False	1.2874321937561035	OutputType.CHIP_TF			SIN3A
EFO:0002713 TF ChIP-seq TCF7L2	.	TF ChIP-seq	EFO:0002713	Panc1	cell_line	adult	encode	single	False	0.9237092137336731	OutputType.CHIP_TF			TCF7L2
EFO:0002717 TF ChIP-seq GATA2	.	TF ChIP-seq	EFO:0002717	SH-SY5Y	cell_line	child	encode	single	False	0.8370505571365356	OutputType.CHIP_TF			GATA2
EFO:0002717 TF ChIP-seq GATA3	.	TF ChIP-seq	EFO:0002717	SH-SY5Y	cell_line	child	encode	single	False	0.8342966437339783	OutputType.CHIP_TF			GATA3
EFO:0002779 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002779	BJ	cell_line	newborn	encode	single	False	1.5481891632080078	OutputType.CHIP_TF			CTCF
EFO:0002782 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002782	H54	cell_line	adult	encode	single	False	0.8849052786827087	OutputType.CHIP_TF			CTCF
EFO:0002782 TF ChIP-seq POLR2A	.	TF ChIP-seq	EFO:0002782	H54	cell_line	adult	encode	single	False	1.3881546258926392	OutputType.CHIP_TF			POLR2A
EFO:0002783 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002783	GM06990	cell_line	unknown	encode	single	False	1.6623926162719727	OutputType.CHIP_TF			CTCF
EFO:0002784 TF ChIP-seq ARID3A	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8466317653656006	OutputType.CHIP_TF			ARID3A
EFO:0002784 TF ChIP-seq ARNT	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.763182520866394	OutputType.CHIP_TF			ARNT
EFO:0002784 TF ChIP-seq ATF2	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8114324808120728	OutputType.CHIP_TF			ATF2
EFO:0002784 TF ChIP-seq ATF7	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8121883869171143	OutputType.CHIP_TF			ATF7
EFO:0002784 TF ChIP-seq BACH1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8098840117454529	OutputType.CHIP_TF			BACH1
EFO:0002784 TF ChIP-seq BATF	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.2688853740692139	OutputType.CHIP_TF			BATF
EFO:0002784 TF ChIP-seq BCL11A	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.2637768983840942	OutputType.CHIP_TF			BCL11A
EFO:0002784 TF ChIP-seq BCLAF1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8979194164276123	OutputType.CHIP_TF			BCLAF1
EFO:0002784 TF ChIP-seq BHLHE40	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8036395907402039	OutputType.CHIP_TF			BHLHE40
EFO:0002784 TF ChIP-seq BMI1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7649086713790894	OutputType.CHIP_TF			BMI1
EFO:0002784 TF ChIP-seq CBFB	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9959642887115479	OutputType.CHIP_TF			CBFB
EFO:0002784 TF ChIP-seq CBX5	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.2796146869659424	OutputType.CHIP_TF			CBX5
EFO:0002784 TF ChIP-seq CHD2	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.0071414709091187	OutputType.CHIP_TF			CHD2
EFO:0002784 TF ChIP-seq CREB1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.0426172018051147	OutputType.CHIP_TF			CREB1
EFO:0002784 TF ChIP-seq CREM	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9329168796539307	OutputType.CHIP_TF			CREM
EFO:0002784 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.6975416541099548	OutputType.CHIP_TF			CTCF
EFO:0002784 TF ChIP-seq DPF2	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.765080451965332	OutputType.CHIP_TF			DPF2
EFO:0002784 TF ChIP-seq E4F1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8697091937065125	OutputType.CHIP_TF			E4F1
EFO:0002784 TF ChIP-seq EBF1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.1038413047790527	OutputType.CHIP_TF			EBF1
EFO:0002784 TF ChIP-seq EED	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9315423965454102	OutputType.CHIP_TF			EED
EFO:0002784 TF ChIP-seq EGR1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.2793463468551636	OutputType.CHIP_TF			EGR1
EFO:0002784 TF ChIP-seq ELF1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7402936816215515	OutputType.CHIP_TF			ELF1
EFO:0002784 TF ChIP-seq ELK1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9147463440895081	OutputType.CHIP_TF			ELK1
EFO:0002784 TF ChIP-seq EP300	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8372145295143127	OutputType.CHIP_TF			EP300
EFO:0002784 TF ChIP-seq ETS1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.1213937997817993	OutputType.CHIP_TF			ETS1
EFO:0002784 TF ChIP-seq ETV6	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8782020211219788	OutputType.CHIP_TF			ETV6
EFO:0002784 TF ChIP-seq FOXK2	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7933183908462524	OutputType.CHIP_TF			FOXK2
EFO:0002784 TF ChIP-seq FOXM1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8194576501846313	OutputType.CHIP_TF			FOXM1
EFO:0002784 TF ChIP-seq GABPA	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.061450719833374	OutputType.CHIP_TF			GABPA
EFO:0002784 TF ChIP-seq GATAD2B	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8049954771995544	OutputType.CHIP_TF			GATAD2B
EFO:0002784 TF ChIP-seq HCFC1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9453191757202148	OutputType.CHIP_TF			HCFC1
EFO:0002784 TF ChIP-seq HDGF	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7890187501907349	OutputType.CHIP_TF			HDGF
EFO:0002784 TF ChIP-seq IKZF1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.6800206899642944	OutputType.CHIP_TF			IKZF1
EFO:0002784 TF ChIP-seq IKZF2	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7160203456878662	OutputType.CHIP_TF			IKZF2
EFO:0002784 TF ChIP-seq IRF4	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.0405197143554688	OutputType.CHIP_TF			IRF4
EFO:0002784 TF ChIP-seq JUNB	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8688349723815918	OutputType.CHIP_TF			JUNB
EFO:0002784 TF ChIP-seq JUND	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.0850448608398438	OutputType.CHIP_TF			JUND
EFO:0002784 TF ChIP-seq KLF5	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.8311827182769775	OutputType.CHIP_TF			KLF5
EFO:0002784 TF ChIP-seq LARP7	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7827554941177368	OutputType.CHIP_TF			LARP7
EFO:0002784 TF ChIP-seq MAFK	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9885203242301941	OutputType.CHIP_TF			MAFK
EFO:0002784 TF ChIP-seq MAX	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9872282147407532	OutputType.CHIP_TF			MAX
EFO:0002784 TF ChIP-seq MAZ	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.9108998775482178	OutputType.CHIP_TF			MAZ
EFO:0002784 TF ChIP-seq MAZ genetically modified (insertion) using CRISPR targeting H. sapiens MAZ	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	True	0.796148419380188	OutputType.CHIP_TF			MAZ
EFO:0002784 TF ChIP-seq MEF2A	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.2698980569839478	OutputType.CHIP_TF			MEF2A
EFO:0002784 TF ChIP-seq MLLT1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7722062468528748	OutputType.CHIP_TF			MLLT1
EFO:0002784 TF ChIP-seq MTA2	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7164093852043152	OutputType.CHIP_TF			MTA2
EFO:0002784 TF ChIP-seq MTA3	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.7905999422073364	OutputType.CHIP_TF			MTA3
EFO:0002784 TF ChIP-seq MXI1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.842041015625	OutputType.CHIP_TF			MXI1
EFO:0002784 TF ChIP-seq NBN	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7843272686004639	OutputType.CHIP_TF			NBN
EFO:0002784 TF ChIP-seq NFATC1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8092830777168274	OutputType.CHIP_TF			NFATC1
EFO:0002784 TF ChIP-seq NFIC	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	0.8510435223579407	OutputType.CHIP_TF			NFIC
EFO:0002784 TF ChIP-seq NFYB	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	single	False	1.1820787191390991	OutputType.CHIP_TF			NFYB
EFO:0002784 TF ChIP-seq NKRF	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.7874102592468262	OutputType.CHIP_TF			NKRF
EFO:0002784 TF ChIP-seq NR2C1	.	TF ChIP-seq	EFO:0002784	GM12878	cell_line	adult	encode	paired	False	0.801044225692749	OutputType.CHIP_TF			NR2C1
